_id,item_id,skill_tree_id,point_value
9120,4284,67,2
9121,4284,78,-2
9122,4285,38,1
9123,4285,50,4
9124,4285,60,2
9125,4285,67,3
9126,4285,78,-3
9127,4286,38,2
9128,4286,50,1
9129,4286,67,2
9130,4286,78,-3
9131,4287,38,2
9132,4287,50,2
9133,4287,60,2
9134,4287,67,4
9135,4287,78,-2
9136,4288,19,2
9137,4288,32,5
9138,4288,43,3
9139,4288,44,1
9140,4288,49,-1
9141,4289,27,2
9142,4289,32,4
9143,4289,43,2
9144,4289,49,-1
9145,4290,19,1
9146,4290,32,2
9147,4290,43,4
9148,4290,49,-1
9149,4291,27,3
9150,4291,32,5
9151,4291,43,4
9152,4291,49,-2
9153,4292,32,4
9154,4292,43,2
9155,4292,44,2
9156,4292,49,-1
9157,4293,23,3
9158,4293,32,5
9159,4293,44,1
9160,4293,49,-1
9161,4293,57,2
9162,4294,23,2
9163,4294,27,2
9164,4294,32,4
9165,4294,49,-1
9166,4295,23,4
9167,4295,32,2
9168,4295,49,-1
9169,4295,57,1
9170,4296,23,4
9171,4296,27,3
9172,4296,32,5
9173,4296,49,-2
9174,4297,23,2
9175,4297,32,4
9176,4297,44,2
9177,4297,49,-1
9178,4298,9,2
9179,4298,18,2
9180,4298,44,3
9181,4298,49,-3
9182,4299,9,3
9183,4299,18,2
9184,4299,44,1
9185,4299,49,-1
9186,4300,9,1
9187,4300,44,2
9188,4300,49,-2
9189,4300,52,3
9190,4301,9,2
9191,4301,44,2
9192,4301,49,-2
9193,4301,52,3
9194,4302,9,2
9195,4302,18,2
9196,4302,44,2
9197,4302,49,-3
9198,4302,52,1
9199,4303,9,2
9200,4303,23,2
9201,4303,44,3
9202,4303,49,-3
9203,4304,9,3
9204,4304,23,1
9205,4304,44,1
9206,4304,49,-1
9207,4305,9,1
9208,4305,44,2
9209,4305,49,-2
9210,4305,52,3
9211,4306,9,2
9212,4306,44,2
9213,4306,49,-2
9214,4306,52,3
9215,4307,9,2
9216,4307,23,2
9217,4307,44,2
9218,4307,49,-3
9219,4307,52,1
9220,4308,19,2
9221,4308,20,3
9222,4308,45,-2
9223,4308,52,2
9224,4308,123,1
9225,4309,19,2
9226,4309,20,2
9227,4309,45,-2
9228,4309,52,1
9229,4309,123,2
9230,4310,20,3
9231,4310,45,-2
9232,4310,52,3
9233,4310,100,3
9234,4310,123,3
9235,4311,20,2
9236,4311,45,-2
9237,4311,52,3
9238,4311,100,4
9239,4311,123,3
9240,4312,18,5
9241,4312,45,-2
9242,4312,52,1
9243,4312,123,1
9244,4313,22,3
9245,4313,52,2
9246,4313,57,2
9247,4313,59,1
9248,4313,78,-2
9249,4314,22,3
9250,4314,52,1
9251,4314,57,2
9252,4314,59,1
9253,4314,78,-2
9254,4315,52,5
9255,4315,59,4
9256,4315,78,-2
9257,4315,100,3
9258,4316,22,4
9259,4316,52,1
9260,4316,59,2
9261,4316,78,-2
9262,4316,100,4
9263,4317,23,5
9264,4317,52,1
9265,4317,59,2
9266,4317,78,-2
9267,4318,29,2
9268,4318,31,3
9269,4318,54,2
9270,4318,61,4
9271,4318,83,-2
9272,4319,29,2
9273,4319,51,2
9274,4319,54,1
9275,4319,61,1
9276,4319,83,-2
9277,4320,29,3
9278,4320,31,3
9279,4320,54,3
9280,4320,61,1
9281,4320,83,-2
9282,4321,29,2
9283,4321,51,2
9284,4321,54,2
9285,4321,61,2
9286,4321,83,-2
9287,4322,29,1
9288,4322,54,2
9289,4322,61,2
9290,4322,83,-2
9291,4323,22,3
9292,4323,23,4
9293,4323,29,3
9294,4323,58,3
9295,4323,83,-2
9296,4324,22,1
9297,4324,23,1
9298,4324,29,2
9299,4324,51,2
9300,4324,83,-2
9301,4325,22,3
9302,4325,23,1
9303,4325,29,3
9304,4325,58,3
9305,4325,83,-2
9306,4326,22,5
9307,4326,23,2
9308,4326,29,1
9309,4326,51,2
9310,4326,83,-2
9311,4327,22,3
9312,4327,23,2
9313,4327,29,1
9314,4327,83,-2
9315,4328,20,1
9316,4328,26,2
9317,4328,39,-2
9318,4328,46,3
9319,4328,47,2
9320,4329,20,2
9321,4329,26,3
9322,4329,39,-2
9323,4329,46,2
9324,4329,47,2
9325,4330,20,3
9326,4330,26,3
9327,4330,39,-2
9328,4330,46,4
9329,4330,47,3
9330,4331,26,4
9331,4331,39,-2
9332,4331,46,3
9333,4331,47,1
9334,4331,51,2
9335,4332,26,3
9336,4332,39,-2
9337,4332,46,3
9338,4332,47,2
9339,4332,51,2
9340,4333,24,1
9341,4333,26,2
9342,4333,39,-2
9343,4333,46,4
9344,4333,47,2
9345,4334,24,2
9346,4334,26,3
9347,4334,39,-2
9348,4334,46,2
9349,4334,47,2
9350,4335,24,3
9351,4335,26,3
9352,4335,39,-2
9353,4335,46,4
9354,4335,47,3
9355,4336,26,4
9356,4336,39,-2
9357,4336,46,2
9358,4336,47,1
9359,4336,51,2
9360,4337,26,3
9361,4337,39,-2
9362,4337,46,3
9363,4337,47,2
9364,4337,51,2
9365,4338,19,3
9366,4338,31,5
9367,4338,42,1
9368,4338,102,4
9369,4338,114,-2
9370,4339,31,5
9371,4339,42,1
9372,4339,102,4
9373,4339,114,-2
9374,4340,31,4
9375,4340,42,4
9376,4340,102,3
9377,4340,114,-2
9378,4341,1,1
9379,4342,31,1
9380,4342,42,3
9381,4342,114,-2
9382,4343,23,1
9383,4343,31,6
9384,4343,57,3
9385,4343,102,3
9386,4343,114,-2
9387,4344,23,2
9388,4344,31,4
9389,4344,102,4
9390,4344,114,-2
9391,4345,23,3
9392,4345,31,5
9393,4345,102,3
9394,4345,114,-2
9395,4346,1,1
9396,4347,23,2
9397,4347,31,1
9398,4347,102,1
9399,4347,114,-2
9400,4348,17,3
9401,4348,31,1
9402,4348,35,-2
9403,4348,50,3
9404,4348,130,4
9405,4349,17,2
9406,4349,31,3
9407,4349,35,-2
9408,4349,50,1
9409,4349,130,2
9410,4350,17,1
9411,4350,18,4
9412,4350,35,-2
9413,4350,50,1
9414,4351,17,2
9415,4351,18,3
9416,4351,31,2
9417,4351,35,-2
9418,4351,50,3
9419,4352,17,2
9420,4352,31,4
9421,4352,35,-2
9422,4352,50,2
9423,4353,22,3
9424,4353,31,1
9425,4353,35,-2
9426,4353,50,3
9427,4353,130,4
9428,4354,22,2
9429,4354,31,3
9430,4354,35,-2
9431,4354,50,1
9432,4354,130,2
9433,4355,22,1
9434,4355,23,4
9435,4355,35,-2
9436,4355,50,1
9437,4356,22,2
9438,4356,23,3
9439,4356,31,2
9440,4356,35,-2
9441,4356,50,3
9442,4357,22,2
9443,4357,31,4
9444,4357,35,-2
9445,4357,50,2
9446,4358,17,3
9447,4358,31,1
9448,4358,35,-2
9449,4358,50,3
9450,4358,130,4
9451,4359,17,2
9452,4359,31,3
9453,4359,35,-2
9454,4359,50,1
9455,4359,130,2
9456,4360,17,1
9457,4360,18,4
9458,4360,35,-2
9459,4360,50,1
9460,4361,17,2
9461,4361,18,3
9462,4361,31,2
9463,4361,35,-2
9464,4361,50,3
9465,4362,17,2
9466,4362,31,4
9467,4362,35,-2
9468,4362,50,2
9469,4363,22,3
9470,4363,31,1
9471,4363,35,-2
9472,4363,50,3
9473,4363,130,4
9474,4364,22,2
9475,4364,31,3
9476,4364,35,-2
9477,4364,50,1
9478,4364,130,2
9479,4365,22,1
9480,4365,23,4
9481,4365,35,-2
9482,4365,50,1
9483,4366,22,2
9484,4366,23,3
9485,4366,31,2
9486,4366,35,-2
9487,4366,50,3
9488,4367,22,2
9489,4367,31,4
9490,4367,35,-2
9491,4367,50,2
9492,4368,37,4
9493,4368,41,3
9494,4368,42,1
9495,4369,18,-1
9496,4369,37,2
9497,4369,41,5
9498,4369,42,2
9499,4370,18,-1
9500,4370,37,2
9501,4370,41,3
9502,4370,42,2
9503,4370,52,3
9504,4371,19,2
9505,4371,37,3
9506,4371,41,2
9507,4371,42,3
9508,4372,37,4
9509,4372,41,2
9510,4372,42,2
9511,4372,52,3
9512,4373,37,4
9513,4373,41,3
9514,4373,59,1
9515,4374,37,2
9516,4374,41,5
9517,4374,49,-1
9518,4374,59,2
9519,4375,23,3
9520,4375,37,2
9521,4375,41,3
9522,4375,49,-1
9523,4375,59,2
9524,4376,37,3
9525,4376,41,2
9526,4376,57,2
9527,4376,59,3
9528,4377,23,3
9529,4377,37,4
9530,4377,41,2
9531,4377,59,2
9532,4378,17,2
9533,4378,37,2
9534,4378,46,1
9535,4378,91,3
9536,4378,113,-2
9537,4379,17,1
9538,4379,37,2
9539,4379,46,5
9540,4379,91,2
9541,4379,113,-2
9542,4380,17,2
9543,4380,37,5
9544,4380,46,2
9545,4380,91,2
9546,4380,113,-2
9547,4381,17,2
9548,4381,37,2
9549,4381,46,5
9550,4381,91,1
9551,4381,113,-2
9552,4382,17,3
9553,4382,37,4
9554,4382,46,2
9555,4382,91,2
9556,4382,113,-2
9557,4383,17,2
9558,4383,37,2
9559,4383,46,2
9560,4383,91,3
9561,4383,113,-2
9562,4384,17,1
9563,4384,37,2
9564,4384,46,5
9565,4384,91,2
9566,4384,113,-2
9567,4385,17,2
9568,4385,37,5
9569,4385,46,1
9570,4385,91,2
9571,4385,113,-2
9572,4386,17,2
9573,4386,37,2
9574,4386,46,5
9575,4386,91,1
9576,4386,113,-2
9577,4387,17,3
9578,4387,37,4
9579,4387,46,2
9580,4387,91,2
9581,4387,113,-2
9582,4388,19,2
9583,4388,37,2
9584,4388,46,2
9585,4388,113,-2
9586,4389,19,2
9587,4389,37,2
9588,4389,46,3
9589,4389,99,3
9590,4389,113,-2
9591,4390,19,2
9592,4390,37,2
9593,4390,46,5
9594,4390,99,3
9595,4390,113,-2
9596,4391,19,2
9597,4391,37,2
9598,4391,46,3
9599,4391,49,2
9600,4391,113,-2
9601,4392,19,2
9602,4392,37,2
9603,4392,46,2
9604,4392,49,2
9605,4392,113,-2
9606,4393,37,2
9607,4393,46,2
9608,4393,57,2
9609,4393,113,-2
9610,4394,37,2
9611,4394,46,3
9612,4394,57,2
9613,4394,99,3
9614,4394,113,-2
9615,4395,37,2
9616,4395,46,5
9617,4395,57,2
9618,4395,99,3
9619,4395,113,-2
9620,4396,37,2
9621,4396,46,3
9622,4396,49,2
9623,4396,57,2
9624,4396,113,-2
9625,4397,37,2
9626,4397,46,2
9627,4397,49,2
9628,4397,57,2
9629,4397,113,-2
9630,4398,6,3
9631,4398,19,3
9632,4398,26,4
9633,4398,84,1
9634,4398,85,-4
9635,4399,6,2
9636,4399,26,2
9637,4399,84,3
9638,4399,85,-2
9639,4399,128,3
9640,4400,6,4
9641,4400,84,1
9642,4400,85,-4
9643,4400,19,3
9644,4400,26,4
9645,4401,6,3
9646,4401,26,2
9647,4401,84,2
9648,4401,85,-3
9649,4401,128,3
9650,4402,6,3
9651,4402,26,3
9652,4402,84,3
9653,4402,85,-2
9654,4402,128,4
9655,4403,6,3
9656,4403,26,5
9657,4403,57,3
9658,4403,84,1
9659,4403,85,-3
9660,4404,6,2
9661,4404,26,2
9662,4404,84,3
9663,4404,85,-2
9664,4404,128,3
9665,4405,6,4
9666,4405,84,1
9667,4405,85,-5
9668,4405,57,3
9669,4405,26,3
9670,4406,6,3
9671,4406,26,2
9672,4406,84,3
9673,4406,85,-3
9674,4406,128,3
9675,4407,6,3
9676,4407,26,3
9677,4407,84,2
9678,4407,85,-2
9679,4407,128,4
9680,4408,19,2
9681,4408,39,2
9682,4408,49,-2
9683,4408,51,3
9684,4408,125,1
9685,4409,29,2
9686,4409,39,3
9687,4409,49,-2
9688,4409,51,2
9689,4409,125,2
9690,4410,29,2
9691,4410,39,4
9692,4410,49,-2
9693,4410,51,1
9694,4410,125,2
9695,4411,39,2
9696,4411,49,-2
9697,4411,51,1
9698,4411,125,2
9699,4412,19,2
9700,4412,39,4
9701,4412,49,-2
9702,4412,51,3
9703,4412,125,3
9704,4413,39,2
9705,4413,49,-2
9706,4413,51,3
9707,4413,57,2
9708,4413,125,1
9709,4414,29,2
9710,4414,39,3
9711,4414,49,-2
9712,4414,51,2
9713,4414,125,2
9714,4415,29,2
9715,4415,39,4
9716,4415,49,-2
9717,4415,51,1
9718,4415,125,2
9719,4416,39,2
9720,4416,49,-2
9721,4416,51,1
9722,4416,125,2
9723,4417,39,4
9724,4417,49,-2
9725,4417,51,3
9726,4417,57,2
9727,4417,125,3
9728,4418,17,3
9729,4418,20,2
9730,4418,29,1
9731,4418,48,-2
9732,4418,53,1
9733,4419,17,1
9734,4419,29,2
9735,4419,48,-2
9736,4419,53,2
9737,4419,113,4
9738,4420,17,3
9739,4420,29,3
9740,4420,48,-2
9741,4420,53,3
9742,4420,113,3
9743,4421,29,2
9744,4421,48,-2
9745,4421,53,1
9746,4421,113,1
9747,4422,17,3
9748,4422,29,2
9749,4422,48,-2
9750,4422,53,3
9751,4422,113,2
9752,4423,17,2
9753,4423,29,2
9754,4423,48,-2
9755,4423,53,2
9756,4423,57,2
9757,4424,17,3
9758,4424,29,1
9759,4424,48,-2
9760,4424,53,1
9761,4424,113,4
9762,4425,17,3
9763,4425,29,3
9764,4425,48,-2
9765,4425,53,3
9766,4425,113,3
9767,4426,29,2
9768,4426,48,-2
9769,4426,53,1
9770,4426,113,1
9771,4427,17,2
9772,4427,29,2
9773,4427,48,-2
9774,4427,53,3
9775,4427,113,2
9776,4428,21,3
9777,4428,31,3
9778,4428,37,-3
9779,4428,54,1
9780,4428,96,3
9781,4429,21,1
9782,4429,31,1
9783,4429,37,-2
9784,4429,54,1
9785,4429,96,1
9786,4430,21,4
9787,4430,31,3
9788,4430,37,-2
9789,4430,54,3
9790,4430,96,3
9791,4431,31,2
9792,4431,37,-2
9793,4431,54,2
9794,4431,96,1
9795,4432,21,2
9796,4432,31,1
9797,4432,37,-1
9798,4432,54,3
9799,4432,96,2
9800,4433,31,4
9801,4433,37,-2
9802,4433,53,3
9803,4433,54,2
9804,4433,96,4
9805,4434,31,1
9806,4434,37,-2
9807,4434,53,1
9808,4434,54,1
9809,4434,96,1
9810,4435,53,3
9811,4435,31,3
9812,4435,37,-2
9813,4435,54,3
9814,4435,96,3
9815,4436,31,1
9816,4436,37,-2
9817,4436,54,2
9818,4436,96,1
9819,4437,31,1
9820,4437,37,-2
9821,4437,53,3
9822,4437,54,2
9823,4437,96,1
9824,4438,12,1
9825,4438,111,2
9826,4438,125,-2
9827,4438,126,1
9828,4439,12,2
9829,4439,111,3
9830,4439,125,-2
9831,4439,126,2
9832,4440,12,3
9833,4440,111,4
9834,4440,125,-2
9835,4440,126,2
9836,4441,12,3
9837,4441,111,3
9838,4441,125,-2
9839,4441,126,3
9840,4442,12,1
9841,4442,111,3
9842,4442,125,-2
9843,4442,126,2
9844,4443,12,1
9845,4443,111,2
9846,4443,125,-2
9847,4443,126,2
9848,4444,12,2
9849,4444,111,3
9850,4444,125,-2
9851,4444,126,2
9852,4445,12,3
9853,4445,111,4
9854,4445,125,-2
9855,4445,126,2
9856,4446,12,3
9857,4446,111,3
9858,4446,125,-2
9859,4446,126,3
9860,4447,12,1
9861,4447,111,3
9862,4447,125,-2
9863,4447,126,2
9864,4448,19,2
9865,4448,45,-3
9866,4448,100,4
9867,4449,17,1
9868,4449,20,3
9869,4449,44,4
9870,4449,100,1
9871,4450,17,4
9872,4450,20,2
9873,4450,44,3
9874,4450,100,1
9875,4451,19,2
9876,4451,45,-3
9877,4451,100,3
9878,4452,17,5
9879,4452,19,2
9880,4452,44,3
9881,4452,100,1
9882,4453,22,-3
9883,4453,57,3
9884,4453,78,4
9885,4454,23,3
9886,4454,24,3
9887,4454,57,1
9888,4454,78,2
9889,4455,23,4
9890,4455,24,3
9891,4455,29,4
9892,4456,22,-3
9893,4456,57,2
9894,4456,78,3
9895,4457,17,3
9896,4457,23,3
9897,4457,24,4
9898,4457,78,1
9899,4458,33,3
9900,4458,52,3
9901,4458,105,1
9902,4458,108,3
9903,4458,114,-3
9904,4459,33,1
9905,4459,52,4
9906,4459,108,1
9907,4459,114,-3
9908,4460,33,3
9909,4460,52,1
9910,4460,105,3
9911,4460,108,2
9912,4460,114,-3
9913,4461,33,4
9914,4461,105,4
9915,4461,108,1
9916,4461,114,-3
9917,4462,33,5
9918,4462,52,2
9919,4462,105,2
9920,4462,108,3
9921,4462,114,-3
9922,4463,33,3
9923,4463,52,4
9924,4463,105,1
9925,4463,108,3
9926,4463,114,-3
9927,4464,33,1
9928,4464,52,4
9929,4464,108,1
9930,4464,114,-3
9931,4465,33,3
9932,4465,52,1
9933,4465,105,3
9934,4465,108,2
9935,4465,114,-3
9936,4466,33,4
9937,4466,105,4
9938,4466,108,1
9939,4466,114,-3
9940,4467,33,5
9941,4467,52,1
9942,4467,105,2
9943,4467,108,3
9944,4467,114,-3
9945,4468,33,3
9946,4468,52,3
9947,4468,105,1
9948,4468,108,3
9949,4468,114,-3
9950,4469,33,1
9951,4469,52,4
9952,4469,108,1
9953,4469,114,-3
9954,4470,33,3
9955,4470,52,1
9956,4470,105,3
9957,4470,108,2
9958,4470,114,-3
9959,4471,33,4
9960,4471,105,4
9961,4471,108,1
9962,4471,114,-3
9963,4472,33,5
9964,4472,52,2
9965,4472,105,2
9966,4472,108,3
9967,4472,114,-3
9968,4473,33,3
9969,4473,52,4
9970,4473,105,1
9971,4473,108,3
9972,4473,114,-3
9973,4474,33,1
9974,4474,52,4
9975,4474,108,1
9976,4474,114,-3
9977,4475,33,3
9978,4475,52,1
9979,4475,105,3
9980,4475,108,2
9981,4475,114,-3
9982,4476,33,4
9983,4476,105,4
9984,4476,108,1
9985,4476,114,-3
9986,4477,33,5
9987,4477,52,1
9988,4477,105,2
9989,4477,108,3
9990,4477,114,-3
9991,4478,13,2
9992,4478,42,3
9993,4478,135,-3
9994,4479,13,4
9995,4479,42,1
9996,4479,135,-2
9997,4480,13,1
9998,4480,42,3
9999,4480,135,-1
10000,4481,13,1
10001,4481,42,2
10002,4481,135,-3
10003,4482,13,2
10004,4482,42,1
10005,4482,135,-1
10006,4483,13,2
10007,4483,24,3
10008,4483,135,-3
10009,4484,13,4
10010,4484,24,1
10011,4484,135,-2
10012,4485,13,1
10013,4485,24,3
10014,4485,135,-1
10015,4486,13,1
10016,4486,24,2
10017,4486,135,-3
10018,4487,13,2
10019,4487,24,1
10020,4487,135,-1
10021,4488,13,2
10022,4488,42,3
10023,4488,135,-3
10024,4489,13,4
10025,4489,42,1
10026,4489,135,-2
10027,4490,13,1
10028,4490,42,3
10029,4490,135,-1
10030,4491,13,1
10031,4491,42,2
10032,4491,135,-3
10033,4492,13,2
10034,4492,42,1
10035,4492,135,-1
10036,4493,13,2
10037,4493,24,3
10038,4493,135,-3
10039,4494,13,4
10040,4494,24,1
10041,4494,135,-2
10042,4495,13,1
10043,4495,24,3
10044,4495,135,-1
10045,4496,13,1
10046,4496,24,2
10047,4496,135,-3
10048,4497,13,2
10049,4497,24,1
10050,4497,135,-1
10051,4498,46,-3
10052,4498,116,2
10053,4498,129,2
10054,4498,134,1
10055,4499,46,-3
10056,4499,116,1
10057,4499,129,3
10058,4499,134,3
10059,4500,46,-1
10060,4500,116,2
10061,4500,129,4
10062,4500,134,2
10063,4501,46,-1
10064,4501,116,2
10065,4501,129,3
10066,4501,134,2
10067,4502,46,-2
10068,4502,116,3
10069,4502,129,3
10070,4502,134,2
10071,4503,46,-3
10072,4503,116,3
10073,4503,129,2
10074,4503,134,1
10075,4504,46,-3
10076,4504,116,1
10077,4504,129,3
10078,4504,134,3
10079,4505,46,-1
10080,4505,116,2
10081,4505,129,4
10082,4505,134,2
10083,4506,46,-1
10084,4506,116,2
10085,4506,129,3
10086,4506,134,2
10087,4507,46,-2
10088,4507,116,2
10089,4507,129,3
10090,4507,134,2
10091,4508,46,-3
10092,4508,116,2
10093,4508,129,2
10094,4508,134,1
10095,4509,46,-3
10096,4509,116,1
10097,4509,129,3
10098,4509,134,3
10099,4510,46,-1
10100,4510,116,2
10101,4510,129,4
10102,4510,134,2
10103,4511,46,-1
10104,4511,116,2
10105,4511,129,3
10106,4511,134,2
10107,4512,46,-2
10108,4512,116,3
10109,4512,129,3
10110,4512,134,2
10111,4513,46,-3
10112,4513,116,3
10113,4513,129,2
10114,4513,134,1
10115,4514,46,-3
10116,4514,116,1
10117,4514,129,3
10118,4514,134,3
10119,4515,46,-1
10120,4515,116,2
10121,4515,129,4
10122,4515,134,2
10123,4516,46,-1
10124,4516,116,2
10125,4516,129,3
10126,4516,134,2
10127,4517,46,-2
10128,4517,116,2
10129,4517,129,3
10130,4517,134,2
10131,4518,8,3
10132,4518,34,4
10133,4518,125,-3
10134,4519,34,2
10135,4519,94,4
10136,4519,125,-1
10137,4520,19,2
10138,4520,34,4
10139,4520,94,5
10140,4520,125,-3
10141,4521,8,2
10142,4521,19,3
10143,4521,34,3
10144,4521,94,2
10145,4521,125,-2
10146,4522,1,1
10147,4523,10,3
10148,4523,34,5
10149,4523,125,-3
10150,4524,34,2
10151,4524,94,4
10152,4524,125,-1
10153,4525,34,3
10154,4525,57,2
10155,4525,94,5
10156,4525,125,-3
10157,4526,10,2
10158,4526,34,3
10159,4526,57,3
10160,4526,94,2
10161,4526,125,-2
10162,4527,1,1
10163,4528,8,3
10164,4528,34,4
10165,4528,125,-3
10166,4529,34,2
10167,4529,94,4
10168,4529,125,-1
10169,4530,19,2
10170,4530,34,4
10171,4530,94,5
10172,4530,125,-3
10173,4531,8,2
10174,4531,19,3
10175,4531,34,3
10176,4531,94,2
10177,4531,125,-2
10178,4532,1,1
10179,4533,10,3
10180,4533,34,5
10181,4533,125,-3
10182,4534,34,2
10183,4534,94,4
10184,4534,125,-1
10185,4535,34,3
10186,4535,57,2
10187,4535,94,5
10188,4535,125,-3
10189,4536,10,2
10190,4536,34,3
10191,4536,57,3
10192,4536,94,2
10193,4536,125,-2
10194,4537,1,1
10195,4538,28,13
10196,4540,141,10
10197,4541,18,10
10198,4542,57,10
10199,4543,19,2
10200,4543,25,4
10201,4543,85,-2
10202,4543,143,3
10203,4544,19,2
10204,4544,25,2
10205,4544,85,-2
10206,4544,128,2
10207,4544,143,2
10208,4545,13,3
10209,4545,19,3
10210,4545,25,4
10211,4545,85,-3
10212,4545,128,1
10213,4546,13,2
10214,4546,19,2
10215,4546,25,2
10216,4546,85,-3
10217,4546,128,2
10218,4547,19,1
10219,4547,25,3
10220,4547,85,-2
10221,4547,128,5
10222,4548,25,3
10223,4548,57,2
10224,4548,85,-2
10225,4548,143,3
10226,4549,25,3
10227,4549,57,2
10228,4549,85,-2
10229,4549,128,2
10230,4549,143,2
10231,4550,13,3
10232,4550,25,4
10233,4550,57,3
10234,4550,85,-3
10235,4550,128,1
10236,4551,13,2
10237,4551,25,2
10238,4551,57,2
10239,4551,85,-3
10240,4551,128,2
10241,4552,25,3
10242,4552,57,1
10243,4552,85,-2
10244,4552,128,5
10245,4553,19,2
10246,4553,25,4
10247,4553,85,-2
10248,4553,143,3
10249,4554,19,2
10250,4554,25,2
10251,4554,85,-2
10252,4554,128,2
10253,4554,143,2
10254,4555,13,3
10255,4555,19,3
10256,4555,25,4
10257,4555,85,-3
10258,4555,128,1
10259,4556,13,2
10260,4556,19,2
10261,4556,25,2
10262,4556,85,-3
10263,4556,128,2
10264,4557,19,1
10265,4557,25,3
10266,4557,85,-2
10267,4557,128,5
10268,4558,25,3
10269,4558,57,2
10270,4558,85,-2
10271,4558,143,3
10272,4559,25,3
10273,4559,57,2
10274,4559,85,-2
10275,4559,128,2
10276,4559,143,2
10277,4560,13,3
10278,4560,25,4
10279,4560,57,3
10280,4560,85,-3
10281,4560,128,1
10282,4561,13,2
10283,4561,25,2
10284,4561,57,2
10285,4561,85,-3
10286,4561,128,2
10287,4562,25,3
10288,4562,57,1
10289,4562,85,-2
10290,4562,128,5
10291,4563,25,2
10292,4563,26,2
10293,4563,49,-1
10294,4563,81,3
10295,4564,25,5
10296,4564,26,2
10297,4564,49,-2
10298,4564,81,4
10299,4565,25,3
10300,4565,26,4
10301,4565,49,-2
10302,4565,81,3
10303,4566,19,3
10304,4566,25,3
10305,4566,26,3
10306,4566,49,-1
10307,4566,81,2
10308,4567,25,2
10309,4567,26,4
10310,4567,49,-2
10311,4567,81,3
10312,4568,25,2
10313,4568,26,2
10314,4568,49,-1
10315,4568,81,4
10316,4569,25,4
10317,4569,26,2
10318,4569,49,-2
10319,4569,81,4
10320,4569,22,3
10321,4570,25,2
10322,4570,26,4
10323,4570,49,-2
10324,4570,81,2
10325,4570,22,2
10326,4571,25,5
10327,4571,26,4
10328,4571,49,-2
10329,4571,81,2
10330,4572,22,1
10331,4572,25,2
10332,4572,26,3
10333,4572,49,-1
10334,4572,81,3
10335,4573,25,3
10336,4573,26,2
10337,4573,49,-2
10338,4573,84,2
10339,4574,2,1
10340,4574,25,2
10341,4574,49,-2
10342,4574,84,2
10343,4575,25,6
10344,4575,26,7
10345,4575,49,-2
10346,4575,84,1
10347,4576,2,3
10348,4576,25,2
10349,4576,26,2
10350,4576,49,-2
10351,4576,84,1
10352,4577,25,2
10353,4577,26,4
10354,4577,49,-2
10355,4577,84,4
10356,4578,25,3
10357,4578,26,2
10358,4578,49,-2
10359,4578,84,3
10360,4579,3,1
10361,4579,25,2
10362,4579,49,-2
10363,4579,84,2
10364,4580,25,6
10365,4580,26,7
10366,4580,49,-2
10367,4580,84,1
10368,4581,3,3
10369,4581,25,2
10370,4581,26,2
10371,4581,49,-2
10372,4581,84,1
10373,4582,25,2
10374,4582,26,4
10375,4582,49,-2
10376,4582,84,3
10377,4583,39,2
10378,4583,53,2
10379,4583,106,1
10380,4583,118,-2
10381,4583,130,4
10382,4584,19,1
10383,4584,39,4
10384,4584,53,1
10385,4584,106,4
10386,4584,118,-2
10387,4585,39,2
10388,4585,53,2
10389,4585,106,2
10390,4585,118,-2
10391,4585,130,3
10392,4586,19,2
10393,4586,39,3
10394,4586,53,2
10395,4586,118,-2
10396,4587,39,2
10397,4587,53,3
10398,4587,106,3
10399,4587,118,-2
10400,4588,39,3
10401,4588,53,2
10402,4588,106,1
10403,4588,118,-2
10404,4588,130,4
10405,4589,39,4
10406,4589,53,1
10407,4589,57,1
10408,4589,106,4
10409,4589,118,-2
10410,4590,39,2
10411,4590,53,2
10412,4590,106,2
10413,4590,118,-2
10414,4590,130,3
10415,4591,39,2
10416,4591,53,2
10417,4591,57,2
10418,4591,118,-2
10419,4592,39,2
10420,4592,53,3
10421,4592,106,3
10422,4592,118,-2
10423,4593,42,3
10424,4593,51,3
10425,4593,55,3
10426,4593,99,3
10427,4593,118,-1
10428,4594,42,4
10429,4594,51,2
10430,4594,55,1
10431,4594,99,2
10432,4594,118,-2
10433,4595,2,3
10434,4595,42,3
10435,4595,55,2
10436,4595,118,-3
10437,4596,51,2
10438,4596,55,2
10439,4596,99,3
10440,4596,118,-3
10441,4597,51,3
10442,4597,55,2
10443,4597,99,2
10444,4597,118,-1
10445,4598,23,3
10446,4598,51,3
10447,4598,55,2
10448,4598,99,3
10449,4598,118,-1
10450,4599,23,3
10451,4599,51,2
10452,4599,55,1
10453,4599,99,2
10454,4599,118,-2
10455,4600,3,3
10456,4600,23,4
10457,4600,55,3
10458,4600,118,-3
10459,4601,51,2
10460,4601,55,2
10461,4601,99,3
10462,4601,118,-3
10463,4602,51,3
10464,4602,55,2
10465,4602,99,2
10466,4602,118,-1
10467,4603,6,3
10468,4603,17,3
10469,4603,18,3
10470,4603,31,2
10471,4603,107,-1
10472,4604,8,3
10473,4604,19,3
10474,4604,31,1
10475,4604,107,-3
10476,4605,6,2
10477,4605,8,2
10478,4605,18,3
10479,4605,107,-2
10480,4606,18,3
10481,4606,19,2
10482,4606,31,4
10483,4606,107,-2
10484,4607,6,5
10485,4607,17,3
10486,4607,18,1
10487,4607,31,3
