_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
6979,6978,Light Bowgun,,100000,286,,,,,,,,0,,,,,,,,Average [2],Fastest,4,Left: High,Normal1 4|Normal2 6|Normal3 10|Pierce1 3|Pierce2 3*|Pierce3 3*|Pellet1 4|Pellet2 4*|Pellet3 4*|Crag1 2|Crag2 2|Crag3 2|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Poison1 3|Poison2 1|Para1 3|Para2 1|Sleep1 3|Sleep2 1|Flaming 6|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal1 5 Short|Para1 2 Long|Sleep2 2 Long,3,1,0
6980,0,Light Bowgun,45000,,221,,,,,,,,0,,10,,,,,,Some [3],Average,6,Left: High,Normal1 6|Normal2 7|Normal3 7|Pierce1 3|Pierce2 4|Pierce3 3*|Pellet1 5|Pellet2 4|Pellet3 3*|Crag1 1|Crag2 1*|Crag3 1*|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 2|Para1 2|Exhaust1 2|Thunder 3|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 3*|Blast 2*|,Pierce2 3 Medium,2,0,0
6981,6980,Light Bowgun,,50000,234,,,,,,,,0,,15,,,,,,Some [3],Average,6,Left: High,Normal1 6|Normal2 8|Normal3 8|Pierce1 3|Pierce2 5|Pierce3 4*|Pellet1 5|Pellet2 4|Pellet3 3*|Crag1 1|Crag2 1*|Crag3 1*|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 2|Para1 2|Exhaust1 2|Thunder 5|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 3*|Blast 2*|,Pierce2 3 Medium|Thunder 5 Medium,2,1,0
6982,6981,Light Bowgun,,90000,325,,,,,,,,0,,20,,,,,,Some [3],Average,6,Left: High,Normal1 6|Normal2 8|Normal3 8|Pierce1 3|Pierce2 5|Pierce3 4*|Pellet1 5|Pellet2 4|Pellet3 3*|Crag1 1|Crag2 1|Crag3 1*|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 2|Para1 2|Exhaust1 2|Water 3|Thunder 5|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 3*|Blast 2*|,Pierce2 3 Medium|Para1 2 Long|Thunder 5 Medium,2,2,0
6983,6982,Light Bowgun,,100000,377,,,,,,,,0,,20,,,,,,Some [3],Average,6,Left: High,Normal1 6|Normal2 9|Normal3 12|Pierce1 3|Pierce2 5|Pierce3 4*|Pellet1 5|Pellet2 4|Pellet3 3*|Crag1 1|Crag2 1|Crag3 1*|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 2|Para1 2|Exhaust1 2|Water 3|Thunder 6|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 3*|Blast 2*|,Pierce2 3 Medium|Para1 2 Long|Thunder 5 Medium,2,3,0
6984,6983,Light Bowgun,,130000,403,,,,,,,,0,,20,,,,,,Some [3],Average,6,None,Normal1 6|Normal2 9|Normal3 12|Pierce1 3|Pierce2 5|Pierce3 4*|Pellet1 5|Pellet2 4|Pellet3 3*|Crag1 1|Crag2 1|Crag3 1*|Clust1 1*|Clust2 1*|Clust3 1*|Recov1 2|Para1 2|Exhaust1 2|Water 3|Thunder 6|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 3*|Blast 2*|,Pierce2 3 Medium|Para1 2 Long|Thunder 5 Medium,2,4,0
6985,0,Light Bowgun,39999,,247,,,,,,,,0,,10,,,,,,High [1],Faster,6,None,Normal1 6|Normal2 2|Normal3 3|Pierce1 4|Pierce2 3|Pierce3 2*|Pellet1 3|Pellet2 3|Pellet3 3|Crag1 2*|Crag2 1*|Crag3 1*|Clust1 2*|Clust2 1*|Clust3 1*|Tranq 2|Paint 2|Slicing 4|Blast 3*|,Normal2 3 Short|Slicing 2 Medium,1,0,0
6986,6985,Light Bowgun,,60000,286,,,,,,,,0,,10,,,,,,High [1],Faster,6,None,Normal1 6|Normal2 2|Normal3 3|Pierce1 4|Pierce2 3|Pierce3 2*|Pellet1 3|Pellet2 3|Pellet3 3|Crag1 2*|Crag2 1*|Crag3 1*|Clust1 2*|Clust2 1*|Clust3 1*|Tranq 2|Paint 2|Slicing 4|Blast 3*|,Normal2 3 Short|Slicing 3 Medium,1,1,0
6987,6986,Light Bowgun,,90000,351,,,,,,,,0,,20,,,,,,High [1],Faster,8,None,Normal1 8|Normal2 3|Normal3 4|Pierce1 5|Pierce2 4|Pierce3 3*|Pellet1 4|Pellet2 4|Pellet3 4|Crag1 2*|Crag2 1*|Crag3 1*|Clust1 2*|Clust2 1*|Clust3 1*|Tranq 2|Paint 2|Slicing 4|Blast 3*|,Normal2 3 Short|Slicing 4 Medium,2,2,0
6988,6987,Light Bowgun,,130000,390,,,,,,,,0,,20,,,,,,High [1],Faster,8,None,Normal1 8|Normal2 3|Normal3 4|Pierce1 5|Pierce2 4|Pierce3 3*|Pellet1 4|Pellet2 4|Pellet3 4|Crag1 2*|Crag2 1*|Crag3 1*|Clust1 2*|Clust2 1*|Clust3 1*|Tranq 2|Paint 2|Slicing 4|Blast 3*|,Normal2 3 Short|Slicing 4 Medium,2,3,0
6989,0,Light Bowgun,60000,,208,,,,,,,,30,,,,,,,,Low [4],Faster,6,None,Normal1 6|Normal2 7|Normal3 8|Pierce1 2|Pierce2 2|Pierce3 3*|Pellet1 3|Pellet2 4|Pellet3 4|Crag1 1*|Crag2 1*|Crag3 1*|Clust1 1*|Clust2 2*|Clust3 2*|Recov1 3|Recov2 1|Para1 2|Sleep1 2|Freeze 3|Tranq 2|Paint 2|Armor 1|Slicing 2|Blast 2*|,Freeze 3 Short,1,0,0
6990,6989,Light Bowgun,,70000,234,,,,,,,,40,,,,,,,,Low [4],Faster,6,None,Normal1 6|Normal2 7|Normal3 9|Pierce1 2|Pierce2 2|Pierce3 3*|Pellet1 3|Pellet2 4|Pellet3 5|Crag1 1*|Crag2 1*|Crag3 1*|Clust1 1|Clust2 2*|Clust3 2*|Recov1 3|Recov2 1|Para1 2|Sleep1 2|Freeze 4|Tranq 2|Paint 2|Armor 1|Slicing 2|Blast 2*|,Para1 2 Long|Freeze 3 Short,1,1,0
6991,6990,Light Bowgun,,120000,338,,,,,,,,50,,,,,,,,Low [4],Faster,7,None,Normal1 7|Normal2 9|Normal3 10|Pierce1 2|Pierce2 2|Pierce3 3*|Pellet1 4|Pellet2 5|Pellet3 5|Crag1 1|Crag2 1*|Crag3 1*|Clust1 1|Clust2 2*|Clust3 2*|Recov1 3|Recov2 1|Para1 2|Sleep1 2|Freeze 5|Tranq 2|Paint 2|Armor 1|Slicing 2|Blast 2*|,Para1 2 Long|Freeze 3 Short,1,2,0
6992,0,Light Bowgun,60000,,273,,,,,,,,0,,-15,,,,,,Average [2],Average,8,Left/Right: High,Normal1 8|Normal2 8|Normal3 8|Pierce1 4|Pierce2 4|Pierce3 4|Pellet1 2*|Pellet2 2*|Pellet3 2*|Crag1 2|Crag2 2|Crag3 2|Clust1 1|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Para1 3|Para2 1|Flaming 3|Water 1|Thunder 3|Tranq 2|Paint 2|Slicing 2*|Blast 2|,Thunder 3 Short,0,0,0
6993,6992,Light Bowgun,,70000,312,,,,,,,,0,,-25,,,,,,Average [2],Average,8,Left/Right: High,Normal1 8|Normal2 8|Normal3 8|Pierce1 4|Pierce2 4|Pierce3 4|Pellet1 2*|Pellet2 2*|Pellet3 2*|Crag1 2|Crag2 2|Crag3 2|Clust1 1|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Para1 3|Para2 1|Flaming 3|Water 1|Thunder 3|Tranq 2|Paint 2|Slicing 2*|Blast 2|,Thunder 3 Short|Blast 2 Long,0,1,0
6994,6993,Light Bowgun,,90000,416,,,,,,,,0,,-25,,,,,,Average [2],Average,8,Left/Right: High,Normal1 8|Normal2 8|Normal3 8|Pierce1 4|Pierce2 4|Pierce3 4|Pellet1 2*|Pellet2 2*|Pellet3 2*|Crag1 2|Crag2 2|Crag3 2|Clust1 1|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Para1 3|Para2 1|Flaming 3|Water 1|Thunder 3|Tranq 2|Paint 2|Slicing 2*|Blast 2|,Thunder 3 Short|Blast 2 Long,0,2,0
6995,6994,Light Bowgun,,120000,442,,,,,,,,0,,-25,,,,,,Average [2],Average,9,Left/Right: High,Normal1 9|Normal2 9|Normal3 10|Pierce1 4|Pierce2 4|Pierce3 4|Pellet1 2*|Pellet2 2*|Pellet3 2*|Crag1 2|Crag2 2|Crag3 2|Clust1 1|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Para1 3|Para2 1|Flaming 3|Water 1|Thunder 4|Tranq 2|Paint 2|Slicing 2*|Blast 2|,Thunder 3 Short|Blast 2 Long,0,3,0
6996,0,Light Bowgun,60000,,299,,,,,,,,20,,-20,,,,,,Low [4],Slowest,4,Left/Right: High,Normal1 4|Normal2 3*|Normal3 6|Pierce1 4|Pierce2 5*|Pierce3 6|Pellet1 6|Pellet2 6*|Pellet3 6|Crag1 1|Crag2 1*|Crag3 2|Clust1 1|Clust2 1*|Clust3 2|Para1 2|Para2 1|Tranq 2|Paint 2|Demon 2|Armor 2|Slicing 2*|Blast 2*|,Clust1 2 V.Long|Para1 2 Long,3,0,0
6997,6996,Light Bowgun,,40000,325,,,,,,,,25,,-20,,,,,,Low [4],Slowest,5,Left/Right: High,Normal1 5|Normal2 3*|Normal3 7|Pierce1 5|Pierce2 4*|Pierce3 6|Pellet1 6|Pellet2 6*|Pellet3 6|Crag1 1|Crag2 1*|Crag3 2|Clust1 1|Clust2 1*|Clust3 2|Para1 2|Para2 1|Tranq 2|Paint 2|Demon 2|Armor 2|Slicing 2*|Blast 2*|,Clust1 2 V.Long|Para1 2 Long,3,1,0
6998,6997,Light Bowgun,,100000,377,,,,,,,,30,,-20,,,,,,Low [4],Slowest,5,Left/Right: High,Normal1 5|Normal2 4*|Normal3 8|Pierce1 5|Pierce2 5*|Pierce3 6|Pellet1 6|Pellet2 6*|Pellet3 6|Crag1 1|Crag2 1*|Crag3 2|Clust1 1|Clust2 1*|Clust3 2|Para1 2|Para2 1|Tranq 2|Paint 2|Demon 2|Armor 2|Slicing 2*|Blast 2*|,Clust1 2 V.Long|Para1 2 Long|Blast 2 Long,3,2,0
6999,6998,Light Bowgun,,120000,403,,,,,,,,40,,-20,,,,,,Low [4],Slowest,5,Left/Right: High,Normal1 5|Normal2 4*|Normal3 9|Pierce1 6|Pierce2 5*|Pierce3 6|Pellet1 6|Pellet2 6*|Pellet3 6|Crag1 1|Crag2 1*|Crag3 2|Clust1 1|Clust2 1*|Clust3 2|Para1 3|Para2 1|Tranq 2|Paint 2|Demon 2|Armor 2|Slicing 2*|Blast 2*|,Clust1 2 V.Long|Para1 2 Long|Blast 2 Long,3,3,0
7000,6999,Light Bowgun,,130000,416,,,,,,,,50,,-20,,,,,,Low [4],Slowest,6,Left/Right: High,Normal1 6|Normal2 4*|Normal3 10|Pierce1 6|Pierce2 6*|Pierce3 6|Pellet1 6|Pellet2 6*|Pellet3 6|Crag1 1|Crag2 1*|Crag3 2|Clust1 1|Clust2 1*|Clust3 2|Para1 3|Para2 1|Tranq 2|Paint 2|Demon 2|Armor 2|Slicing 2*|Blast 2*|,Clust1 2 V.Long|Para1 2 Long|Blast 2 Long,3,4,0
7001,0,Light Bowgun,60000,,286,,,,,,,,0,,10,,,,,,Low [4],Slower,5,Left/Right: High,Normal1 5|Normal2 7|Normal3 6|Pierce1 2*|Pierce2 4|Pierce3 4|Pellet1 3|Pellet2 3|Pellet3 2*|Crag1 2|Crag2 2|Crag3 2|Clust1 2*|Clust2 2|Clust3 1*|Recov1 3|Recov2 1|Poison1 2|Poison2 1|Para1 2|Para2 1|Freeze 3|Tranq 2|Paint 2|Demon 1|Slicing 2|Blast 2*|,Normal2 3 Short|Freeze 3 Short,1,0,0
7002,7001,Light Bowgun,,120000,390,,,,,,,,0,,15,,,,,,Low [4],Slower,5,Left/Right: High,Normal1 5|Normal2 10|Normal3 8|Pierce1 2*|Pierce2 5|Pierce3 5|Pellet1 4|Pellet2 3|Pellet3 3*|Crag1 3|Crag2 3|Crag3 2|Clust1 2*|Clust2 2|Clust3 1*|Recov1 3|Recov2 1|Poison1 3|Poison2 1|Para1 2|Para2 1|Freeze 4|Tranq 2|Paint 2|Demon 1|Slicing 2|Blast 2*|,Normal2 3 Short|Crag1 3 Medium|Freeze 3 Short,1,1,0
7003,0,Light Bowgun,39999,,325,,,,,,,,20,,-30,,,,,,Some [3],Slower,6,Left/Right: High,Normal1 6|Normal2 9|Normal3 12|Pierce1 2*|Pierce2 3|Pierce3 3|Pellet1 2*|Pellet2 3|Pellet3 3|Crag1 1*|Crag2 2|Crag3 2|Clust1 1*|Clust2 1|Clust3 2|Recov1 2|Recov2 1|Sleep1 2|Sleep2 1|Exhaust1 2|Exhaust2 1|Water 3|Freeze 5|Tranq 2|Paint 2|Armor 1|Slicing 2*|Blast 2*|,Freeze 3 Short,2,0,0
7004,7003,Light Bowgun,,120000,455,,,,,,,,20,,-30,,,,,,Some [3],Slower,6,Left/Right: High,Normal1 6|Normal2 10|Normal3 12|Pierce1 2*|Pierce2 3|Pierce3 4|Pellet1 2*|Pellet2 3|Pellet3 4|Crag1 1*|Crag2 2|Crag3 2|Clust1 1*|Clust2 1|Clust3 2|Recov1 2|Recov2 1|Sleep1 2|Sleep2 1|Exhaust1 2|Exhaust2 1|Water 3|Freeze 5|Tranq 2|Paint 2|Armor 1|Slicing 2*|Blast 2*|,Freeze 3 Short,2,1,0
7005,0,Light Bowgun,60000,,221,,,,,,,,10,,,,,,,,Average [2],Faster,5,Left/Right: High,Normal1 5|Normal2 3|Normal3 8|Pierce1 3|Pierce2 3*|Pierce3 8*|Pellet1 4|Pellet2 4|Pellet3 4|Crag1 1|Crag2 1|Crag3 1*|Clust1 1|Clust2 1|Clust3 1*|Recov1 3|Recov2 3|Poison1 3|Poison2 1|Para1 3|Para2 1|Sleep1 3|Sleep2 1|Flaming 2|Water 5|Blast 1|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 5*|Blast 2*|,Pellet1 3 Medium|Water 3 Short,1,0,0
7006,7005,Light Bowgun,,166666,351,,,,,,,,20,,,,,,,,Average [2],Faster,9,Left/Right: High,Normal1 9|Normal2 6|Normal3 10|Pierce1 7|Pierce2 3*|Pierce3 8*|Pellet1 4|Pellet2 4|Pellet3 4|Crag1 1|Crag2 1|Crag3 1*|Clust1 1|Clust2 1|Clust3 1*|Recov1 3|Recov2 3|Poison1 3|Poison2 1|Para1 3|Para2 1|Sleep1 3|Sleep2 1|Flaming 2|Water 5|Blast 1|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 5*|Blast 2*|,Pellet1 3 Medium|Water 3 Short|Dragon 2 V.Long,2,1,0
7007,0,Light Bowgun,82500,,299,,,,,,,,0,,,,,,,,Average [2],Faster,4,None,Normal1 4|Normal2 5|Normal3 7|Pierce1 3|Pierce2 3*|Pierce3 3*|Pellet1 6|Pellet2 7|Pellet3 3*|Crag1 1*|Crag2 1*|Crag3 1*|Clust1 1*|Clust2 1|Clust3 1*|Recov1 3|Para1 2|Para2 1|Water 1|Tranq 2|Paint 2|Armor 1|Slicing 1*|Blast 2*|,Normal2 3 Short|Para1 2 Long,0,0,0
7008,7007,Light Bowgun,,100000,325,,,,,,,,0,,,,,,,,Average [2],Faster,4,None,Normal1 4|Normal2 6|Normal3 8|Pierce1 3|Pierce2 3*|Pierce3 3*|Pellet1 6|Pellet2 7|Pellet3 3*|Crag1 1*|Crag2 1*|Crag3 1*|Clust1 1*|Clust2 1|Clust3 1*|Recov1 3|Para1 2|Para2 1|Water 1|Tranq 2|Paint 2|Armor 1|Slicing 1*|Blast 2*|,Normal2 3 Short|Para1 2 Long,0,1,0
7009,0,Light Bowgun,90000,,364,,,,,,,,0,,-10,,,,,,Average [2],Fastest,5,Left/Right: High,Normal1 5|Normal2 2|Normal3 6|Pierce1 2*|Pierce2 2|Pierce3 2|Pellet1 2*|Pellet2 4|Pellet3 4|Crag1 1|Crag2 1|Crag3 2|Clust1 2|Clust2 2|Clust3 2|Exhaust1 2|Exhaust2 1|Blast 1|Tranq 2|Paint 2|Armor 1|Slicing 1*|Blast 2*|,Normal2 4 Short|Crag2 3 Long,1,0,0
7010,7009,Light Bowgun,,95000,390,,,,,,,,0,,-15,,,,,,Average [2],Fastest,5,Left/Right: High,Normal1 5|Normal2 2|Normal3 8|Pierce1 2*|Pierce2 2|Pierce3 4|Pellet1 2*|Pellet2 4|Pellet3 4|Crag1 2|Crag2 1|Crag3 2|Clust1 3|Clust2 3|Clust3 2|Exhaust1 2|Exhaust2 1|Blast 1|Tranq 2|Paint 2|Armor 1|Slicing 1*|Blast 2*|,Normal2 4 Short|Crag2 3 Long,1,1,0
7011,7010,Light Bowgun,,130000,429,,,,,,,,0,,-20,,,,,,Average [2],Fastest,5,Left/Right: High,Normal1 5|Normal2 2|Normal3 10|Pierce1 2*|Pierce2 2|Pierce3 3|Pellet1 2*|Pellet2 4|Pellet3 4|Crag1 2|Crag2 2|Crag3 2|Clust1 3|Clust2 3|Clust3 3|Exhaust1 2|Exhaust2 1|Blast 1|Tranq 2|Paint 2|Armor 1|Slicing 1*|Blast 2|,Normal2 4 Short|Crag2 3 Long,1,2,0
7012,0,Light Bowgun,120000,,390,,,,,,,,0,,-20/10,,,,,,Some [3],Slower,6,Right: High,Normal1 6|Normal2 6|Normal3 6|Pierce1 4*|Pierce2 4|Pierce3 4|Pellet1 4*|Pellet2 4|Pellet3 4|Crag1 2|Crag2 2|Crag3 2|Clust1 2|Clust2 2|Clust3 2|Recov1 2|Recov2 2|Exhaust1 2|Flaming 2|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal2 3 Short|Pierce2 3 Medium|Pellet2 2 Medium,3,0,0
7013,0,Light Bowgun,120000,,364,,,,,,,,0,,30,,,,,,High [1],Fastest,6,None,Normal1 6|Normal2 6|Normal3 9|Pierce1 3|Pierce2 3|Pierce3 3*|Pellet1 4|Pellet2 4|Pellet3 4*|Crag1 1|Crag2 1|Crag3 1|Clust1 1|Clust2 1*|Clust3 1*|Recov1 3|Recov2 3|Poison1 3|Poison2 3|Para1 3|Para2 1|Sleep1 3|Sleep2 1|Exhaust1 3|Exhaust2 1|Flaming 3|Water 3|Thunder 3|Freeze 3|Blast 1|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2|Blast 2*|,Poison1 3 Long,3,0,0
7014,0,Light Bowgun,129999,,468,,,,,,,,0,,-50,,,,,,Low [4],Slowest,3,None,Normal1 3|Normal2 6|Normal3 9|Pierce1 2|Pierce2 4|Pierce3 6|Pellet1 4|Pellet2 4|Pellet3 4|Crag1 1*|Crag2 1*|Crag3 1*|Clust1 3*|Clust2 3*|Clust3 3*|Sleep1 3|Sleep2 1|Exhaust1 3|Exhaust2 1|Freeze 5|Blast 2|Tranq 2|Paint 2|Armor 1|Slicing 2*|Blast 1*|,Freeze 3 Short|Dragon 2 V.Long,0,0,0
7015,0,Light Bowgun,120000,,390,,,,,,,,0,,-10,,,,,,Average [2],Average,6,None,Normal1 6|Normal2 10*|Normal3 10*|Pierce1 4*|Pierce2 6|Pierce3 8|Pellet1 6|Pellet2 8|Pellet3 8|Crag1 2*|Crag2 2|Crag3 2|Clust1 2*|Clust2 2*|Clust3 2|Recov1 2|Recov2 2|Para1 2|Sleep1 3|Sleep2 3|Exhaust1 3|Exhaust2 3|Tranq 2|Paint 2|Demon 1|Slicing 3|Blast 3|,Pierce2 3 Medium|Pellet1 3 Medium|Sleep1 2 Long,1,0,0
7016,0,Light Bowgun,166665,,403,,,,,,,,0,,15,,,,,,Low [4],Slowest,6,None,Normal1 6|Normal2 8|Normal3 11|Pierce1 3*|Pierce2 3*|Pierce3 3*|Pellet1 6|Pellet2 6|Pellet3 7|Crag1 3|Crag2 2|Crag3 2|Clust1 1|Clust2 1|Clust3 1|Recov1 3|Poison1 3|Poison2 1|Para1 3|Para2 1|Sleep1 3|Sleep2 1|Flaming 4|Tranq 2|Paint 2|Slicing 3*|Blast 3|,Crag1 3 Medium|Blast 2 Long,0,0,0
7017,0,Light Bowgun,166665,,403,,,,,,,,0,,,,,,,,Some [3],Slower,9,None,Normal1 9|Normal2 9|Normal3 11|Pierce1 3|Pierce2 3|Pierce3 5|Pellet1 4*|Pellet2 4*|Pellet3 3*|Crag1 1|Crag2 1|Crag3 1|Clust1 2|Clust2 2|Clust3 2|Recov1 3|Recov2 1|Poison1 3|Para1 3|Sleep1 3|Exhaust1 3|Flaming 3|Water 3|Thunder 3|Freeze 3|Tranq 2|Paint 2|Slicing 3*|Blast 2*|,Pierce1 3 Medium|Flaming 3 Short|Water 3 Short|Thunder 3 Short|Freeze 3 Short,2,0,0
7018,0,Light Bowgun,0,,195,,,,,,,,0,,,,,,,,Some [3],Average,6,None,Normal1 6|Normal2 7|Normal3 7|Pierce1 2*|Pierce2 2*|Pierce3 2|Pellet1 3*|Pellet2 4*|Pellet3 3|Crag1 3|Crag2 3|Crag3 3|Clust1 3|Clust2 3|Clust3 3|Recov1 2|Recov2 1|Para1 2|Para2 1|Sleep1 2|Sleep2 1|Exhaust1 3|Exhaust2 2|Flaming 3|Blast 2|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal2 4 Short,1,0,0
7019,7018,Light Bowgun,,44444,221,,,,,,,,0,,,,,,,,Some [3],Average,6,None,Normal1 6|Normal2 7|Normal3 7|Pierce1 2*|Pierce2 2*|Pierce3 3|Pellet1 3*|Pellet2 4*|Pellet3 4|Crag1 3|Crag2 3|Crag3 3|Clust1 3|Clust2 3|Clust3 3|Recov1 2|Recov2 1|Para1 2|Para2 1|Sleep1 2|Sleep2 1|Exhaust1 3|Exhaust2 2|Flaming 3|Blast 2|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal2 4 Short|Crag1 3 Medium,1,1,0
7020,0,Light Bowgun,0,,208,,,,,,,,0,,,,,,,,Some [3],Fastest,4,None,Normal1 4|Normal2 6|Normal3 9|Pierce1 2*|Pierce2 2*|Pierce3 2|Pellet1 3*|Pellet2 4*|Pellet3 4|Crag1 3|Crag2 3|Crag3 3|Clust1 3|Clust2 3|Clust3 3|Recov1 2|Recov2 2|Para2 2|Sleep2 2|Exhaust1 3|Exhaust2 2|Flaming 1|Blast 3|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal1 5 Short|Crag2 3 Long,2,0,0
7021,7020,Light Bowgun,,55555,247,,,,,,,,0,,,,,,,,Some [3],Fastest,4,None,Normal1 4|Normal2 6|Normal3 9|Pierce1 2*|Pierce2 2*|Pierce3 3|Pellet1 3*|Pellet2 4*|Pellet3 5|Crag1 3|Crag2 3|Crag3 3|Clust1 3|Clust2 3|Clust3 3|Recov1 2|Recov2 2|Para2 2|Sleep2 2|Exhaust1 3|Exhaust2 2|Flaming 1|Blast 3|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal1 5 Short|Crag2 3 Long,2,1,0
7022,7021,Light Bowgun,,110000,377,,,,,,,,0,,,,,,,,Some [3],Fastest,6,None,Normal1 6|Normal2 8|Normal3 9|Pierce1 2*|Pierce2 2*|Pierce3 3|Pellet1 3*|Pellet2 4*|Pellet3 5|Crag1 3|Crag2 3|Crag3 3|Clust1 3|Clust2 3|Clust3 3|Recov1 2|Recov2 2|Para2 2|Sleep2 2|Exhaust1 3|Exhaust2 2|Flaming 5|Blast 3|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2|,Normal2 4 Short|Crag2 3 Long|Clust1 2 V.Long,2,2,0
7023,0,Light Bowgun,24999,,169,,,,,,,,0,,,,,,,,Average [2],Faster,5,None,Normal1 5|Normal2 7*|Normal3 8*|Pierce1 3*|Pierce2 2|Pierce3 3|Pellet1 5|Pellet2 5|Pellet3 5|Crag1 1*|Crag2 1|Crag3 1|Clust1 1*|Clust2 1*|Clust3 1|Recov1 2|Recov2 1|Poison1 3|Para1 3|Sleep1 3|Sleep2 2|Exhaust1 1|Exhaust2 1|Tranq 2|Paint 2|Demon 1|Slicing 1|,Poison1 3 Long|Para1 2 Long|Sleep1 2 Long,0,0,0
7024,7023,Light Bowgun,,100000,286,,,,,,,,0,,,,,,,,Average [2],Faster,5,None,Normal1 5|Normal2 8*|Normal3 9*|Pierce1 3*|Pierce2 2|Pierce3 3|Pellet1 6|Pellet2 6|Pellet3 6|Crag1 1*|Crag2 1|Crag3 1|Clust1 1*|Clust2 1*|Clust3 1|Recov1 2|Recov2 1|Poison1 3|Para1 3|Sleep1 3|Sleep2 2|Exhaust1 1|Exhaust2 1|Tranq 2|Paint 2|Demon 1|Slicing 1|,Poison1 3 Long|Para1 2 Long|Sleep1 2 Long,0,1,0
7025,0,Light Bowgun,82500,,234,,,,,,,,10,,,,,,,,Average [2],Fastest,6,None,Normal1 6|Normal2 6*|Normal3 8*|Pierce1 2*|Pierce2 2|Pierce3 3|Pellet1 2|Pellet2 2|Pellet3 2|Crag1 3*|Crag2 3|Crag3 2|Clust1 1*|Clust2 1*|Clust3 1|Recov1 1|Recov2 1|Para1 1|Sleep1 3|Sleep2 1|Exhaust1 1|Exhaust2 1|Blast 1|Tranq 2|Paint 2|Demon 1|Slicing 1|,Dragon 2 V.Long,2,0,0
7026,7025,Light Bowgun,,110000,325,,,,,,,,12,,,,,,,,Average [2],Fastest,6,None,Normal1 6|Normal2 6*|Normal3 9*|Pierce1 3*|Pierce2 3|Pierce3 3|Pellet1 2|Pellet2 2|Pellet3 2|Crag1 3*|Crag2 3|Crag3 3|Clust1 1*|Clust2 1*|Clust3 1|Recov1 1|Recov2 1|Para1 1|Sleep1 3|Sleep2 1|Exhaust1 1|Exhaust2 1|Blast 1|Tranq 2|Paint 2|Demon 1|Slicing 1|,Dragon 2 V.Long,2,1,0
7027,0,Light Bowgun,120000,,325,,,,,,,,0,,20,,,,,,Average [2],Faster,7,Left/Right: High,Normal1 7|Normal2 7*|Normal3 9*|Pierce1 4|Pierce2 4|Pierce3 5|Pellet1 5|Pellet2 5*|Pellet3 5*|Crag1 2|Crag2 2|Crag3 2*|Clust1 2|Clust2 1|Clust3 1*|Recov1 2|Recov2 1|Poison1 2|Poison2 1|Para1 2|Para2 1|Sleep1 2|Sleep2 1|Flaming 5|Thunder 2|Blast 2|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 3*|,Pierce1 3 Medium|Flaming 4 Medium|Dragon 2 V.Long,2,0,0
7028,0,Light Bowgun,120000,,351,,,,,,,,30,,,,,,,,High [1],Average,9,None,Normal1 9|Normal2 8*|Normal3 7|Pierce1 3*|Pierce2 3|Pierce3 3|Pellet1 4*|Pellet2 3|Pellet3 3|Crag1 2|Crag2 2|Crag3 2*|Clust1 1*|Clust2 1|Clust3 1|Recov1 2|Recov2 3|Para2 1|Flaming 3|Thunder 4|Freeze 3|Blast 1|Tranq 2|Paint 2|Demon 1|Armor 1|Slicing 2*|Blast 2*|,Normal1 5 Short|Crag1 3 Medium|Thunder 3 Short|Freeze 3 Short,3,0,0
